1.0934 1.0976 0.0006 0.610 0.695 0.001 25. 36. 0.5 121. 145. 1. 145. 180. 5.
1.0934 0.610  26.5 121. 150.          480.1
1.0934 0.610  26.5 121. 155.          492.7
1.0934 0.610  26.5 121. 160.          503.5
1.0934 0.610  26.5 121. 165.          512.0
1.0934 0.610  26.5 121. 170.          518.3
1.0934 0.610  26.5 121. 175.          522.1
1.0934 0.610  26.5 121. 180.          523.4
1.0934 0.610  26.5 122. 145.          465.8
1.0934 0.610  26.5 122. 150.          479.8
1.0934 0.610  26.5 122. 155.          492.1
1.0934 0.610  26.5 122. 160.          502.6
1.0934 0.610  26.5 122. 165.          511.0
1.0934 0.610  26.5 122. 170.          517.2
1.0934 0.610  26.5 122. 175.          520.9
1.0934 0.610  26.5 122. 180.          522.1
1.0934 0.610  26.5 123. 145.          465.6
1.0934 0.610  26.5 123. 150.          479.3
1.0934 0.610  26.5 123. 155.          491.4
1.0934 0.610  26.5 123. 160.          501.7
1.0934 0.610  26.5 123. 165.          509.9
1.0934 0.610  26.5 123. 170.          515.9
1.0934 0.610  26.5 123. 175.          519.5
1.0934 0.610  26.5 123. 180.          520.8
1.0934 0.610  26.5 124. 145.          465.4
1.0934 0.610  26.5 124. 150.          478.8
1.0934 0.610  26.5 124. 155.          490.7
1.0934 0.610  26.5 124. 160.          500.7
1.0934 0.610  26.5 124. 165.          508.7
1.0934 0.610  26.5 124. 170.          514.6
1.0934 0.610  26.5 124. 175.          518.2
1.0934 0.610  26.5 124. 180.          519.3
1.0934 0.610  26.5 125. 145.          465.1
1.0934 0.610  26.5 125. 150.          478.2
1.0934 0.610  26.5 125. 155.          489.8
1.0934 0.610  26.5 125. 160.          499.6
1.0934 0.610  26.5 125. 165.          507.4
1.0934 0.610  26.5 125. 170.          513.1
1.0934 0.610  26.5 125. 175.          516.6
1.0934 0.610  26.5 125. 180.          517.8
1.0934 0.610  26.5 126. 145.          464.7
1.0934 0.610  26.5 126. 150.          477.5
1.0934 0.610  26.5 126. 155.          488.8
1.0934 0.610  26.5 126. 160.          498.3
1.0934 0.610  26.5 126. 165.          506.0
1.0934 0.610  26.5 126. 170.          511.6
1.0934 0.610  26.5 126. 175.          515.0
1.0934 0.610  26.5 126. 180.          516.1
1.0934 0.610  26.5 127. 145.          464.3
1.0934 0.610  26.5 127. 150.          476.7
1.0934 0.610  26.5 127. 155.          487.7
1.0934 0.610  26.5 127. 160.          497.1
1.0934 0.610  26.5 127. 165.          504.5
1.0934 0.610  26.5 127. 170.          510.0
1.0934 0.610  26.5 127. 175.          513.3
1.0934 0.610  26.5 127. 180.          514.4
1.0934 0.610  26.5 128. 145.          463.7
1.0934 0.610  26.5 128. 150.          475.8
1.0934 0.610  26.5 128. 155.          486.6
1.0934 0.610  26.5 128. 160.          495.7
1.0934 0.610  26.5 128. 165.          502.9
1.0934 0.610  26.5 128. 170.          508.2
1.0934 0.610  26.5 128. 175.          511.5
1.0934 0.610  26.5 128. 180.          512.5
1.0934 0.610  26.5 129. 145.          463.0
1.0934 0.610  26.5 129. 150.          474.9
1.0934 0.610  26.5 129. 155.          485.3
1.0934 0.610  26.5 129. 160.          494.2
1.0934 0.610  26.5 129. 165.          501.3
1.0934 0.610  26.5 129. 170.          506.4
1.0934 0.610  26.5 129. 175.          509.6
1.0934 0.610  26.5 129. 180.          510.6
1.0934 0.610  26.5 130. 145.          462.3
1.0934 0.610  26.5 130. 150.          473.8
1.0934 0.610  26.5 130. 155.          484.0
1.0934 0.610  26.5 130. 160.          492.6
1.0934 0.610  26.5 130. 165.          499.5
1.0934 0.610  26.5 130. 170.          504.5
1.0934 0.610  26.5 130. 175.          507.6
1.0934 0.610  26.5 130. 180.          508.6
1.0934 0.610  26.5 131. 145.          461.5
1.0934 0.610  26.5 131. 150.          472.7
1.0934 0.610  26.5 131. 155.          482.6
1.0934 0.610  26.5 131. 160.          491.0
1.0934 0.610  26.5 131. 165.          497.7
1.0934 0.610  26.5 131. 170.          502.6
1.0934 0.610  26.5 131. 175.          505.5
1.0934 0.610  26.5 131. 180.          506.5
1.0934 0.610  26.5 132. 145.          460.5
1.0934 0.610  26.5 132. 150.          471.5
1.0934 0.610  26.5 132. 155.          481.1
1.0934 0.610  26.5 132. 160.          489.2
1.0934 0.610  26.5 132. 165.          495.7
1.0934 0.610  26.5 132. 170.          500.5
1.0934 0.610  26.5 132. 175.          503.4
1.0934 0.610  26.5 132. 180.          504.3
1.0934 0.610  26.5 133. 145.          459.5
1.0934 0.610  26.5 133. 150.          470.1
1.0934 0.610  26.5 133. 155.          479.5
1.0934 0.610  26.5 133. 160.          487.4
1.0934 0.610  26.5 133. 165.          493.7
1.0934 0.610  26.5 133. 170.          498.3
1.0934 0.610  26.5 133. 175.          501.1
1.0934 0.610  26.5 133. 180.          502.1
1.0934 0.610  26.5 134. 145.          458.5
1.0934 0.610  26.5 134. 150.          468.8
1.0934 0.610  26.5 134. 155.          477.8
1.0934 0.610  26.5 134. 160.          485.5
1.0934 0.610  26.5 134. 165.          491.6
1.0934 0.610  26.5 134. 170.          496.1
1.0934 0.610  26.5 134. 175.          498.8
1.0934 0.610  26.5 134. 180.          499.7
1.0934 0.610  26.5 135. 145.          457.3
1.0934 0.610  26.5 135. 150.          467.3
1.0934 0.610  26.5 135. 155.          476.1
1.0934 0.610  26.5 135. 160.          483.5
1.0934 0.610  26.5 135. 165.          489.5
1.0934 0.610  26.5 135. 170.          493.8
1.0934 0.610  26.5 135. 175.          496.4
1.0934 0.610  26.5 135. 180.          497.3
1.0934 0.610  26.5 136. 145.          456.1
1.0934 0.610  26.5 136. 150.          465.7
1.0934 0.610  26.5 136. 155.          474.3
1.0934 0.610  26.5 136. 160.          481.5
1.0934 0.610  26.5 136. 165.          487.2
1.0934 0.610  26.5 136. 170.          491.4
1.0934 0.610  26.5 136. 175.          493.9
1.0934 0.610  26.5 136. 180.          494.8
1.0934 0.610  26.5 137. 145.          454.7
1.0934 0.610  26.5 137. 150.          464.1
1.0934 0.610  26.5 137. 155.          472.4
1.0934 0.610  26.5 137. 160.          479.3
1.0934 0.610  26.5 137. 165.          484.9
1.0934 0.610  26.5 137. 170.          488.9
1.0934 0.610  26.5 137. 175.          491.4
1.0934 0.610  26.5 137. 180.          492.2
1.0934 0.610  26.5 138. 145.          453.4
1.0934 0.610  26.5 138. 150.          462.4
1.0934 0.610  26.5 138. 155.          470.4
1.0934 0.610  26.5 138. 160.          477.1
1.0934 0.610  26.5 138. 165.          482.5
1.0934 0.610  26.5 138. 170.          486.4
1.0934 0.610  26.5 138. 175.          488.8
1.0934 0.610  26.5 138. 180.          489.6
1.0934 0.610  26.5 139. 145.          451.9
1.0934 0.610  26.5 139. 150.          460.7
1.0934 0.610  26.5 139. 155.          468.4
1.0934 0.610  26.5 139. 160.          474.9
1.0934 0.610  26.5 139. 165.          480.1
1.0934 0.610  26.5 139. 170.          483.8
1.0934 0.610  26.5 139. 175.          486.1
1.0934 0.610  26.5 139. 180.          486.9
1.0934 0.610  26.5 140. 145.          450.4
1.0934 0.610  26.5 140. 150.          458.8
1.0934 0.610  26.5 140. 155.          466.3
1.0934 0.610  26.5 140. 160.          472.6
1.0934 0.610  26.5 140. 165.          477.6
1.0934 0.610  26.5 140. 170.          481.2
1.0934 0.610  26.5 140. 175.          483.4
1.0934 0.610  26.5 140. 180.          484.2
1.0934 0.610  26.5 141. 145.          448.8
1.0934 0.610  26.5 141. 150.          456.9
1.0934 0.610  26.5 141. 155.          464.1
1.0934 0.610  26.5 141. 160.          470.2
1.0934 0.610  26.5 141. 165.          475.0
1.0934 0.610  26.5 141. 170.          478.5
1.0934 0.610  26.5 141. 175.          480.6
1.0934 0.610  26.5 141. 180.          481.4
1.0934 0.610  26.5 142. 145.          447.1
1.0934 0.610  26.5 142. 150.          455.0
1.0934 0.610  26.5 142. 155.          461.9
1.0934 0.610  26.5 142. 160.          467.7
1.0934 0.610  26.5 142. 165.          472.4
1.0934 0.610  26.5 142. 170.          475.8
1.0934 0.610  26.5 142. 175.          477.8
1.0934 0.610  26.5 142. 180.          478.5
1.0934 0.610  26.5 143. 145.          445.4
1.0934 0.610  26.5 143. 150.          453.0
1.0934 0.610  26.5 143. 155.          459.6
1.0934 0.610  26.5 143. 160.          465.2
1.0934 0.610  26.5 143. 165.          469.7
1.0934 0.610  26.5 143. 170.          473.0
1.0934 0.610  26.5 143. 175.          474.9
1.0934 0.610  26.5 143. 180.          475.6
1.0934 0.610  26.5 144. 145.          443.6
1.0934 0.610  26.5 144. 150.          450.9
1.0934 0.610  26.5 144. 155.          457.3
1.0934 0.610  26.5 144. 160.          462.7
1.0934 0.610  26.5 144. 165.          467.0
1.0934 0.610  26.5 144. 170.          470.1
1.0934 0.610  26.5 144. 175.          472.0
1.0934 0.610  26.5 144. 180.          472.6
1.0934 0.610  26.5 145. 145.          441.8
1.0934 0.610  26.5 145. 150.          448.8
1.0934 0.610  26.5 145. 155.          454.9
1.0934 0.610  26.5 145. 160.          460.1
1.0934 0.610  26.5 145. 165.          464.2
1.0934 0.610  26.5 145. 170.          467.2
1.0934 0.610  26.5 145. 175.          469.1
1.0934 0.610  26.5 145. 180.          469.7
1.0934 0.610  27.0 121. 145.          449.7
1.0934 0.610  27.0 121. 150.          463.5
1.0934 0.610  27.0 121. 155.          475.7
1.0934 0.610  27.0 121. 160.          486.0
1.0934 0.610  27.0 121. 165.          494.3
1.0934 0.610  27.0 121. 170.          500.4
1.0934 0.610  27.0 121. 175.          504.0
1.0934 0.610  27.0 121. 180.          505.3
1.0934 0.610  27.0 122. 145.          449.7
1.0934 0.610  27.0 122. 150.          463.2
1.0934 0.610  27.0 122. 155.          475.1
1.0934 0.610  27.0 122. 160.          485.3
1.0934 0.610  27.0 122. 165.          493.4
1.0934 0.610  27.0 122. 170.          499.3
1.0934 0.610  27.0 122. 175.          502.9
1.0934 0.610  27.0 122. 180.          504.1
1.0934 0.610  27.0 123. 145.          449.6
1.0934 0.610  27.0 123. 150.          462.8
1.0934 0.610  27.0 123. 155.          474.5
1.0934 0.610  27.0 123. 160.          484.4
1.0934 0.610  27.0 123. 165.          492.3
1.0934 0.610  27.0 123. 170.          498.1
1.0934 0.610  27.0 123. 175.          501.6
1.0934 0.610  27.0 123. 180.          502.8
1.0934 0.610  27.0 124. 145.          449.4
1.0934 0.610  27.0 124. 150.          462.3
1.0934 0.610  27.0 124. 155.          473.7
1.0934 0.610  27.0 124. 160.          483.4
1.0934 0.610  27.0 124. 165.          491.1
1.0934 0.610  27.0 124. 170.          496.8
1.0934 0.610  27.0 124. 175.          500.3
1.0934 0.610  27.0 124. 180.          501.4
1.0934 0.610  27.0 125. 145.          449.1
1.0934 0.610  27.0 125. 150.          461.7
1.0934 0.610  27.0 125. 155.          472.9
1.0934 0.610  27.0 125. 160.          482.3
1.0934 0.610  27.0 125. 165.          489.9
1.0934 0.610  27.0 125. 170.          495.5
1.0934 0.610  27.0 125. 175.          498.8
1.0934 0.610  27.0 125. 180.          499.9
1.0934 0.610  27.0 126. 145.          448.7
1.0934 0.610  27.0 126. 150.          461.0
1.0934 0.610  27.0 126. 155.          471.9
1.0934 0.610  27.0 126. 160.          481.2
1.0934 0.610  27.0 126. 165.          488.6
1.0934 0.610  27.0 126. 170.          494.0
1.0934 0.610  27.0 126. 175.          497.3
1.0934 0.610  27.0 126. 180.          498.4
1.0934 0.610  27.0 127. 145.          448.2
1.0934 0.610  27.0 127. 150.          460.3
1.0934 0.610  27.0 127. 155.          470.9
1.0934 0.610  27.0 127. 160.          479.9
1.0934 0.610  27.0 127. 165.          487.2
1.0934 0.610  27.0 127. 170.          492.4
1.0934 0.610  27.0 127. 175.          495.6
1.0934 0.610  27.0 127. 180.          496.7
1.0934 0.610  27.0 128. 145.          447.7
1.0934 0.610  27.0 128. 150.          459.4
1.0934 0.610  27.0 128. 155.          469.8
1.0934 0.610  27.0 128. 160.          478.6
1.0934 0.610  27.0 128. 165.          485.6
1.0934 0.610  27.0 128. 170.          490.8
1.0934 0.610  27.0 128. 175.          493.9
1.0934 0.610  27.0 128. 180.          494.9
1.0934 0.610  27.0 129. 145.          447.1
1.0934 0.610  27.0 129. 150.          458.5
1.0934 0.610  27.0 129. 155.          468.6
1.0934 0.610  27.0 129. 160.          477.2
1.0934 0.610  27.0 129. 165.          484.0
1.0934 0.610  27.0 129. 170.          489.0
1.0934 0.610  27.0 129. 175.          492.1
1.0934 0.610  27.0 129. 180.          493.1
1.0934 0.610  27.0 130. 145.          446.4
1.0934 0.610  27.0 130. 150.          457.5
1.0934 0.610  27.0 130. 155.          467.3
1.0934 0.610  27.0 130. 160.          475.7
1.0934 0.610  27.0 130. 165.          482.3
1.0934 0.610  27.0 130. 170.          487.2
1.0934 0.610  27.0 130. 175.          490.2
1.0934 0.610  27.0 130. 180.          491.2
1.0934 0.610  27.0 131. 145.          445.6
1.0934 0.610  27.0 131. 150.          456.4
1.0934 0.610  27.0 131. 155.          466.0
1.0934 0.610  27.0 131. 160.          474.1
1.0934 0.610  27.0 131. 165.          480.6
1.0934 0.610  27.0 131. 170.          485.3
1.0934 0.610  27.0 131. 175.          488.2
1.0934 0.610  27.0 131. 180.          489.1
1.0934 0.610  27.0 132. 145.          444.7
1.0934 0.610  27.0 132. 150.          455.2
1.0934 0.610  27.0 132. 155.          464.5
1.0934 0.610  27.0 132. 160.          472.4
1.0934 0.610  27.0 132. 165.          478.7
1.0934 0.610  27.0 132. 170.          483.3
1.0934 0.610  27.0 132. 175.          486.1
1.0934 0.610  27.0 132. 180.          487.0
1.0934 0.610  27.0 133. 145.          443.7
1.0934 0.610  27.0 133. 150.          454.0
1.0934 0.610  27.0 133. 155.          463.0
1.0934 0.610  27.0 133. 160.          470.7
1.0934 0.610  27.0 133. 165.          476.8
1.0934 0.610  27.0 133. 170.          481.2
1.0934 0.610  27.0 133. 175.          483.9
1.0934 0.610  27.0 133. 180.          484.8
1.0934 0.610  27.0 134. 145.          442.7
1.0934 0.610  27.0 134. 150.          452.7
1.0934 0.610  27.0 134. 155.          461.4
1.0934 0.610  27.0 134. 160.          468.8
1.0934 0.610  27.0 134. 165.          474.8
1.0934 0.610  27.0 134. 170.          479.1
1.0934 0.610  27.0 134. 175.          481.7
1.0934 0.610  27.0 134. 180.          482.6
1.0934 0.610  27.0 135. 145.          441.6
1.0934 0.610  27.0 135. 150.          451.2
1.0934 0.610  27.0 135. 155.          459.7
1.0934 0.610  27.0 135. 160.          466.9
1.0934 0.610  27.0 135. 165.          472.7
1.0934 0.610  27.0 135. 170.          476.9
1.0934 0.610  27.0 135. 175.          479.4
1.0934 0.610  27.0 135. 180.          480.3
1.0934 0.610  27.0 136. 145.          440.4
1.0934 0.610  27.0 136. 150.          449.8
1.0934 0.610  27.0 136. 155.          458.0
1.0934 0.610  27.0 136. 160.          465.0
1.0934 0.610  27.0 136. 165.          470.5
1.0934 0.610  27.0 136. 170.          474.6
1.0934 0.610  27.0 136. 175.          477.0
1.0934 0.610  27.0 136. 180.          477.9
1.0934 0.610  27.0 137. 145.          439.2
1.0934 0.610  27.0 137. 150.          448.2
1.0934 0.610  27.0 137. 155.          456.2
1.0934 0.610  27.0 137. 160.          462.9
1.0934 0.610  27.0 137. 165.          468.3
1.0934 0.610  27.0 137. 170.          472.2
1.0934 0.610  27.0 137. 175.          474.6
1.0934 0.610  27.0 137. 180.          475.4
1.0934 0.610  27.0 138. 145.          437.8
1.0934 0.610  27.0 138. 150.          446.6
1.0934 0.610  27.0 138. 155.          454.3
1.0934 0.610  27.0 138. 160.          460.8
1.0934 0.610  27.0 138. 165.          466.0
1.0934 0.610  27.0 138. 170.          469.8
1.0934 0.610  27.0 138. 175.          472.1
1.0934 0.610  27.0 138. 180.          472.9
1.0934 0.610  27.0 139. 145.          436.4
1.0934 0.610  27.0 139. 150.          444.9
1.0934 0.610  27.0 139. 155.          452.3
1.0934 0.610  27.0 139. 160.          458.6
1.0934 0.610  27.0 139. 165.          463.7
1.0934 0.610  27.0 139. 170.          467.3
1.0934 0.610  27.0 139. 175.          469.5
1.0934 0.610  27.0 139. 180.          470.3
1.0934 0.610  27.0 140. 145.          434.9
1.0934 0.610  27.0 140. 150.          443.1
1.0934 0.610  27.0 140. 155.          450.3
1.0934 0.610  27.0 140. 160.          456.4
1.0934 0.610  27.0 140. 165.          461.2
1.0934 0.610  27.0 140. 170.          464.8
1.0934 0.610  27.0 140. 175.          466.9
1.0934 0.610  27.0 140. 180.          467.6
1.0934 0.610  27.0 141. 145.          433.4
1.0934 0.610  27.0 141. 150.          441.3
1.0934 0.610  27.0 141. 155.          448.3
1.0934 0.610  27.0 141. 160.          454.1
1.0934 0.610  27.0 141. 165.          458.8
1.0934 0.610  27.0 141. 170.          462.2
1.0934 0.610  27.0 141. 175.          464.2
1.0934 0.610  27.0 141. 180.          464.9
1.0934 0.610  27.0 142. 145.          431.8
1.0934 0.610  27.0 142. 150.          439.4
1.0934 0.610  27.0 142. 155.          446.1
1.0934 0.610  27.0 142. 160.          451.7
1.0934 0.610  27.0 142. 165.          456.2
1.0934 0.610  27.0 142. 170.          459.5
1.0934 0.610  27.0 142. 175.          461.5
1.0934 0.610  27.0 142. 180.          462.2
1.0934 0.610  27.0 143. 145.          430.1
1.0934 0.610  27.0 143. 150.          437.5
1.0934 0.610  27.0 143. 155.          443.9
1.0934 0.610  27.0 143. 160.          449.3
1.0934 0.610  27.0 143. 165.          453.7
1.0934 0.610  27.0 143. 170.          456.8
1.0934 0.610  27.0 143. 175.          458.7
1.0934 0.610  27.0 143. 180.          459.4
1.0934 0.610  27.0 144. 145.          428.5
1.0934 0.610  27.0 144. 150.          435.5
1.0934 0.610  27.0 144. 155.          441.7
1.0934 0.610  27.0 144. 160.          446.9
1.0934 0.610  27.0 144. 165.          451.1
1.0934 0.610  27.0 144. 170.          454.1
1.0934 0.610  27.0 144. 175.          455.9
1.0934 0.610  27.0 144. 180.          456.5
1.0934 0.610  27.0 145. 145.          426.7
1.0934 0.610  27.0 145. 150.          433.4
1.0934 0.610  27.0 145. 155.          439.4
1.0934 0.610  27.0 145. 160.          444.4
1.0934 0.610  27.0 145. 165.          448.4
1.0934 0.610  27.0 145. 170.          451.3
1.0934 0.610  27.0 145. 175.          453.1
1.0934 0.610  27.0 145. 180.          453.6
1.0934 0.610  27.5 121. 145.          434.5
1.0934 0.610  27.5 121. 150.          447.8
1.0934 0.610  27.5 121. 155.          459.6
1.0934 0.610  27.5 121. 160.          469.6
1.0934 0.610  27.5 121. 165.          477.6
1.0934 0.610  27.5 121. 170.          483.4
1.0934 0.610  27.5 121. 175.          487.0
1.0934 0.610  27.5 121. 180.          488.2
1.0934 0.610  27.5 122. 145.          434.5
1.0934 0.610  27.5 122. 150.          447.5
1.0934 0.610  27.5 122. 155.          459.0
1.0934 0.610  27.5 122. 160.          468.8
1.0934 0.610  27.5 122. 165.          476.7
1.0934 0.610  27.5 122. 170.          482.4
1.0934 0.610  27.5 122. 175.          485.9
1.0934 0.610  27.5 122. 180.          487.0
1.0934 0.610  27.5 123. 145.          434.4
1.0934 0.610  27.5 123. 150.          447.1
1.0934 0.610  27.5 123. 155.          458.4
1.0934 0.610  27.5 123. 160.          468.0
1.0934 0.610  27.5 123. 165.          475.7
1.0934 0.610  27.5 123. 170.          481.3
1.0934 0.610  27.5 123. 175.          484.7
1.0934 0.610  27.5 123. 180.          485.8
1.0934 0.610  27.5 124. 145.          434.2
1.0934 0.610  27.5 124. 150.          446.7
1.0934 0.610  27.5 124. 155.          457.7
1.0934 0.610  27.5 124. 160.          467.1
1.0934 0.610  27.5 124. 165.          474.6
1.0934 0.610  27.5 124. 170.          480.0
1.0934 0.610  27.5 124. 175.          483.4
1.0934 0.610  27.5 124. 180.          484.5
1.0934 0.610  27.5 125. 145.          433.9
1.0934 0.610  27.5 125. 150.          446.1
1.0934 0.610  27.5 125. 155.          456.9
1.0934 0.610  27.5 125. 160.          466.1
1.0934 0.610  27.5 125. 165.          473.4
1.0934 0.610  27.5 125. 170.          478.7
1.0934 0.610  27.5 125. 175.          482.0
1.0934 0.610  27.5 125. 180.          483.1
1.0934 0.610  27.5 126. 145.          433.6
1.0934 0.610  27.5 126. 150.          445.5
1.0934 0.610  27.5 126. 155.          456.0
1.0934 0.610  27.5 126. 160.          465.0
1.0934 0.610  27.5 126. 165.          472.1
1.0934 0.610  27.5 126. 170.          477.3
1.0934 0.610  27.5 126. 175.          480.5
1.0934 0.610  27.5 126. 180.          481.6
1.0934 0.610  27.5 127. 145.          433.1
1.0934 0.610  27.5 127. 150.          444.8
1.0934 0.610  27.5 127. 155.          455.1
1.0934 0.610  27.5 127. 160.          463.8
1.0934 0.610  27.5 127. 165.          470.7
1.0934 0.610  27.5 127. 170.          475.8
1.0934 0.610  27.5 127. 175.          478.9
1.0934 0.610  27.5 127. 180.          480.0
1.0934 0.610  27.5 128. 145.          432.6
1.0934 0.610  27.5 128. 150.          444.0
1.0934 0.610  27.5 128. 155.          454.0
1.0934 0.610  27.5 128. 160.          462.5
1.0934 0.610  27.5 128. 165.          469.3
1.0934 0.610  27.5 128. 170.          474.3
1.0934 0.610  27.5 128. 175.          477.3
1.0934 0.610  27.5 128. 180.          478.3
1.0934 0.610  27.5 129. 145.          432.0
1.0934 0.610  27.5 129. 150.          443.1
1.0934 0.610  27.5 129. 155.          452.9
1.0934 0.610  27.5 129. 160.          461.1
1.0934 0.610  27.5 129. 165.          467.8
1.0934 0.610  27.5 129. 170.          472.6
1.0934 0.610  27.5 129. 175.          475.5
1.0934 0.610  27.5 129. 180.          476.5
1.0934 0.610  27.5 130. 145.          431.4
1.0934 0.610  27.5 130. 150.          442.1
1.0934 0.610  27.5 130. 155.          451.6
1.0934 0.610  27.5 130. 160.          459.7
1.0934 0.610  27.5 130. 165.          466.1
1.0934 0.610  27.5 130. 170.          470.8
1.0934 0.610  27.5 130. 175.          473.7
1.0934 0.610  27.5 130. 180.          474.7
1.0934 0.610  27.5 131. 145.          430.6
1.0934 0.610  27.5 131. 150.          441.1
1.0934 0.610  27.5 131. 155.          450.3
1.0934 0.610  27.5 131. 160.          458.2
1.0934 0.610  27.5 131. 165.          464.4
1.0934 0.610  27.5 131. 170.          469.0
1.0934 0.610  27.5 131. 175.          471.8
1.0934 0.610  27.5 131. 180.          472.7
1.0934 0.610  27.5 132. 145.          429.8
1.0934 0.610  27.5 132. 150.          440.0
1.0934 0.610  27.5 132. 155.          449.0
1.0934 0.610  27.5 132. 160.          456.6
1.0934 0.610  27.5 132. 165.          462.7
1.0934 0.610  27.5 132. 170.          467.1
1.0934 0.610  27.5 132. 175.          469.8
1.0934 0.610  27.5 132. 180.          470.7
1.0934 0.610  27.5 133. 145.          428.9
1.0934 0.610  27.5 133. 150.          438.8
1.0934 0.610  27.5 133. 155.          447.5
1.0934 0.610  27.5 133. 160.          454.9
1.0934 0.610  27.5 133. 165.          460.8
1.0934 0.610  27.5 133. 170.          465.1
1.0934 0.610  27.5 133. 175.          467.7
1.0934 0.610  27.5 133. 180.          468.6
1.0934 0.610  27.5 134. 145.          427.9
1.0934 0.610  27.5 134. 150.          437.5
1.0934 0.610  27.5 134. 155.          446.0
1.0934 0.610  27.5 134. 160.          453.1
1.0934 0.610  27.5 134. 165.          458.9
1.0934 0.610  27.5 134. 170.          463.1
1.0934 0.610  27.5 134. 175.          465.6
1.0934 0.610  27.5 134. 180.          466.5
1.0934 0.610  27.5 135. 145.          426.8
1.0934 0.610  27.5 135. 150.          436.1
1.0934 0.610  27.5 135. 155.          444.4
1.0934 0.610  27.5 135. 160.          451.3
1.0934 0.610  27.5 135. 165.          456.9
1.0934 0.610  27.5 135. 170.          460.9
1.0934 0.610  27.5 135. 175.          463.4
1.0934 0.610  27.5 135. 180.          464.2
1.0934 0.610  27.5 136. 145.          425.7
1.0934 0.610  27.5 136. 150.          434.7
1.0934 0.610  27.5 136. 155.          442.7
1.0934 0.610  27.5 136. 160.          449.4
1.0934 0.610  27.5 136. 165.          454.8
1.0934 0.610  27.5 136. 170.          458.7
1.0934 0.610  27.5 136. 175.          461.1
1.0934 0.610  27.5 136. 180.          461.9
1.0934 0.610  27.5 137. 145.          424.5
1.0934 0.610  27.5 137. 150.          433.2
1.0934 0.610  27.5 137. 155.          440.9
1.0934 0.610  27.5 137. 160.          447.5
1.0934 0.610  27.5 137. 165.          452.7
1.0934 0.610  27.5 137. 170.          456.5
1.0934 0.610  27.5 137. 175.          458.8
1.0934 0.610  27.5 137. 180.          459.5
1.0934 0.610  27.5 138. 145.          423.2
1.0934 0.610  27.5 138. 150.          431.7
1.0934 0.610  27.5 138. 155.          439.1
1.0934 0.610  27.5 138. 160.          445.4
1.0934 0.610  27.5 138. 165.          450.5
1.0934 0.610  27.5 138. 170.          454.1
1.0934 0.610  27.5 138. 175.          456.4
1.0934 0.610  27.5 138. 180.          457.1
1.0934 0.610  27.5 139. 145.          421.9
1.0934 0.610  27.5 139. 150.          430.0
1.0934 0.610  27.5 139. 155.          437.3
1.0934 0.610  27.5 139. 160.          443.3
1.0934 0.610  27.5 139. 165.          448.2
1.0934 0.610  27.5 139. 170.          451.7
1.0934 0.610  27.5 139. 175.          453.9
1.0934 0.610  27.5 139. 180.          454.6
1.0934 0.610  27.5 140. 145.          420.5
1.0934 0.610  27.5 140. 150.          428.4
1.0934 0.610  27.5 140. 155.          435.3
1.0934 0.610  27.5 140. 160.          441.2
1.0934 0.610  27.5 140. 165.          445.9
1.0934 0.610  27.5 140. 170.          449.3
1.0934 0.610  27.5 140. 175.          451.4
1.0934 0.610  27.5 140. 180.          452.1
1.0934 0.610  27.5 141. 145.          419.0
1.0934 0.610  27.5 141. 150.          426.6
1.0934 0.610  27.5 141. 155.          433.3
1.0934 0.610  27.5 141. 160.          439.0
1.0934 0.610  27.5 141. 165.          443.5
1.0934 0.610  27.5 141. 170.          446.8
1.0934 0.610  27.5 141. 175.          448.8
1.0934 0.610  27.5 141. 180.          449.5
1.0934 0.610  27.5 142. 145.          417.4
1.0934 0.610  27.5 142. 150.          424.8
1.0934 0.610  27.5 142. 155.          431.3
1.0934 0.610  27.5 142. 160.          436.7
1.0934 0.610  27.5 142. 165.          441.1
1.0934 0.610  27.5 142. 170.          444.2
1.0934 0.610  27.5 142. 175.          446.2
1.0934 0.610  27.5 142. 180.          446.8
1.0934 0.610  27.5 143. 145.          415.9
1.0934 0.610  27.5 143. 150.          422.9
1.0934 0.610  27.5 143. 155.          429.2
1.0934 0.610  27.5 143. 160.          434.4
1.0934 0.610  27.5 143. 165.          438.6
1.0934 0.610  27.5 143. 170.          441.7
1.0934 0.610  27.5 143. 175.          443.5
1.0934 0.610  27.5 143. 180.          444.1
1.0934 0.610  27.5 144. 145.          414.2
1.0934 0.610  27.5 144. 150.          421.0
1.0934 0.610  27.5 144. 155.          427.0
1.0934 0.610  27.5 144. 160.          432.1
1.0934 0.610  27.5 144. 165.          436.1
1.0934 0.610  27.5 144. 170.          439.0
1.0934 0.610  27.5 144. 175.          440.8
1.0934 0.610  27.5 144. 180.          441.4
1.0934 0.610  27.5 145. 145.          412.5
1.0934 0.610  27.5 145. 150.          419.1
1.0934 0.610  27.5 145. 155.          424.8
1.0934 0.610  27.5 145. 160.          429.7
1.0934 0.610  27.5 145. 165.          433.5
1.0934 0.610  27.5 145. 170.          436.4
1.0934 0.610  27.5 145. 175.          438.1
1.0934 0.610  27.5 145. 180.          438.6
1.0934 0.610  28.0 121. 145.          420.1
1.0934 0.610  28.0 121. 150.          433.0
1.0934 0.610  28.0 121. 155.          444.3
1.0934 0.610  28.0 121. 160.          454.0
1.0934 0.610  28.0 121. 165.          461.8
1.0934 0.610  28.0 121. 170.          467.4
1.0934 0.610  28.0 121. 175.          470.8
