0.42 0.520 0.150 438.342 466.993 -3.165 418.613 469.503 -5.730
0.42 0.520 0.160 438.263 467.018 -3.176 418.623 469.521 -5.731
0.42 0.520 0.170 438.172 467.047 -3.190 418.634 469.542 -5.732
0.42 0.520 0.180 438.069 467.080 -3.205 418.647 469.566 -5.733
0.42 0.520 0.190 437.953 467.117 -3.222 418.664 469.593 -5.734
0.42 0.520 0.200 437.826 467.159 -3.241 418.683 469.623 -5.734
0.42 0.520 0.210 437.687 467.206 -3.262 418.707 469.657 -5.735
0.42 0.520 0.220 437.536 467.258 -3.285 418.735 469.694 -5.736
0.42 0.520 0.230 437.375 467.315 -3.309 418.768 469.735 -5.736
0.42 0.520 0.240 437.205 467.378 -3.336 418.806 469.780 -5.737
0.42 0.520 0.250 437.025 467.445 -3.363 418.850 469.828 -5.736
0.42 0.520 0.260 436.839 467.518 -3.392 418.901 469.880 -5.736
0.42 0.520 0.270 436.646 467.595 -3.423 418.960 469.936 -5.735
0.42 0.520 0.280 436.448 467.678 -3.454 419.026 469.995 -5.733
0.42 0.520 0.290 436.247 467.766 -3.487 419.102 470.058 -5.731
0.42 0.520 0.300 436.044 467.859 -3.520 419.186 470.125 -5.728
0.42 0.520 0.310 435.841 467.957 -3.554 419.281 470.195 -5.724
0.42 0.520 0.320 435.638 468.060 -3.588 419.385 470.269 -5.719
0.42 0.520 0.330 435.438 468.167 -3.622 419.501 470.345 -5.714
0.42 0.520 0.340 435.242 468.279 -3.656 419.628 470.425 -5.707
0.42 0.520 0.350 435.052 468.395 -3.691 419.766 470.508 -5.700
0.42 0.520 0.360 434.868 468.516 -3.725 419.917 470.594 -5.691
0.42 0.520 0.370 434.692 468.640 -3.758 420.079 470.683 -5.681
0.42 0.520 0.380 434.524 468.768 -3.791 420.254 470.774 -5.670
0.42 0.520 0.390 434.367 468.899 -3.823 420.442 470.868 -5.658
0.42 0.520 0.400 434.220 469.034 -3.854 420.642 470.964 -5.644
0.42 0.520 0.410 434.085 469.172 -3.884 420.854 471.062 -5.629
0.42 0.520 0.420 433.962 469.312 -3.914 421.079 471.162 -5.613
0.42 0.520 0.430 433.852 469.456 -3.941 421.315 471.265 -5.596
0.42 0.520 0.440 433.755 469.602 -3.968 421.564 471.368 -5.578
0.42 0.520 0.450 433.672 469.750 -3.993 421.825 471.474 -5.558
0.42 0.520 0.460 433.603 469.900 -4.017 422.097 471.581 -5.537
0.42 0.520 0.470 433.548 470.052 -4.040 422.380 471.689 -5.515
0.42 0.530 0.000 439.051 467.322 -3.119 418.638 469.784 -5.757
0.42 0.530 0.010 439.051 467.322 -3.119 418.638 469.784 -5.757
0.42 0.530 0.020 439.051 467.322 -3.119 418.638 469.784 -5.757
0.42 0.530 0.030 439.050 467.323 -3.119 418.638 469.784 -5.757
0.42 0.530 0.040 439.049 467.323 -3.119 418.639 469.785 -5.757
0.42 0.530 0.050 439.046 467.324 -3.120 418.639 469.785 -5.757
0.42 0.530 0.060 439.041 467.325 -3.121 418.639 469.786 -5.757
0.42 0.530 0.070 439.033 467.328 -3.122 418.640 469.788 -5.757
0.42 0.530 0.080 439.021 467.332 -3.124 418.640 469.791 -5.757
0.42 0.530 0.090 439.004 467.337 -3.126 418.642 469.795 -5.758
0.42 0.530 0.100 438.980 467.344 -3.130 418.643 469.800 -5.758
0.42 0.530 0.110 438.949 467.353 -3.134 418.646 469.807 -5.758
0.42 0.530 0.120 438.910 467.365 -3.140 418.648 469.815 -5.759
0.42 0.530 0.130 438.862 467.380 -3.147 418.652 469.826 -5.760
0.42 0.530 0.140 438.803 467.399 -3.156 418.657 469.839 -5.761
0.42 0.530 0.150 438.733 467.421 -3.166 418.663 469.855 -5.761
0.42 0.530 0.160 438.651 467.447 -3.178 418.671 469.874 -5.763
0.42 0.530 0.170 438.558 467.477 -3.192 418.681 469.896 -5.764
0.42 0.530 0.180 438.451 467.511 -3.208 418.693 469.921 -5.765
0.42 0.530 0.190 438.332 467.551 -3.225 418.707 469.949 -5.766
0.42 0.530 0.200 438.201 467.595 -3.245 418.724 469.981 -5.768
0.42 0.530 0.210 438.057 467.644 -3.267 418.745 470.017 -5.769
0.42 0.530 0.220 437.902 467.699 -3.290 418.770 470.057 -5.770
0.42 0.530 0.230 437.735 467.759 -3.316 418.800 470.100 -5.771
0.42 0.530 0.240 437.559 467.824 -3.343 418.835 470.147 -5.772
0.42 0.530 0.250 437.374 467.895 -3.371 418.876 470.198 -5.773
0.42 0.530 0.260 437.180 467.971 -3.402 418.923 470.253 -5.773
0.42 0.530 0.270 436.980 468.052 -3.433 418.978 470.312 -5.772
0.42 0.530 0.280 436.775 468.139 -3.466 419.040 470.374 -5.772
0.42 0.530 0.290 436.566 468.231 -3.500 419.111 470.441 -5.770
0.42 0.530 0.300 436.355 468.329 -3.534 419.191 470.511 -5.768
0.42 0.530 0.310 436.143 468.431 -3.569 419.281 470.584 -5.765
0.42 0.530 0.320 435.932 468.538 -3.605 419.380 470.662 -5.762
0.42 0.530 0.330 435.723 468.650 -3.641 419.491 470.742 -5.757
0.42 0.530 0.340 435.517 468.767 -3.677 419.612 470.826 -5.752
0.42 0.530 0.350 435.317 468.888 -3.713 419.745 470.913 -5.745
0.42 0.530 0.360 435.123 469.014 -3.748 419.890 471.004 -5.737
0.42 0.530 0.370 434.937 469.143 -3.784 420.047 471.097 -5.729
0.42 0.530 0.380 434.759 469.276 -3.818 420.216 471.192 -5.719
0.42 0.530 0.390 434.591 469.413 -3.852 420.398 471.290 -5.707
0.42 0.530 0.400 434.434 469.554 -3.885 420.591 471.391 -5.695
0.42 0.530 0.410 434.288 469.697 -3.917 420.798 471.494 -5.682
0.42 0.530 0.420 434.154 469.844 -3.948 421.016 471.599 -5.667
0.42 0.530 0.430 434.033 469.993 -3.978 421.247 471.706 -5.651
0.42 0.530 0.440 433.925 470.144 -4.006 421.489 471.814 -5.634
0.42 0.530 0.450 433.831 470.298 -4.033 421.744 471.924 -5.615
0.42 0.530 0.460 433.751 470.454 -4.059 422.010 472.036 -5.595
0.42 0.530 0.470 433.684 470.611 -4.084 422.287 472.148 -5.575
0.42 0.540 0.000 439.458 467.763 -3.120 418.698 470.149 -5.789
0.42 0.540 0.010 439.458 467.763 -3.120 418.698 470.149 -5.789
0.42 0.540 0.020 439.458 467.763 -3.120 418.698 470.149 -5.789
0.42 0.540 0.030 439.457 467.763 -3.120 418.698 470.150 -5.789
0.42 0.540 0.040 439.456 467.763 -3.120 418.698 470.150 -5.789
0.42 0.540 0.050 439.453 467.764 -3.121 418.698 470.151 -5.789
0.42 0.540 0.060 439.448 467.766 -3.121 418.698 470.152 -5.789
0.42 0.540 0.070 439.439 467.768 -3.123 418.699 470.154 -5.789
0.42 0.540 0.080 439.427 467.772 -3.124 418.699 470.156 -5.789
0.42 0.540 0.090 439.409 467.778 -3.127 418.700 470.160 -5.789
0.42 0.540 0.100 439.385 467.785 -3.131 418.702 470.166 -5.790
0.42 0.540 0.110 439.353 467.795 -3.135 418.703 470.173 -5.790
0.42 0.540 0.120 439.313 467.808 -3.141 418.706 470.182 -5.791
0.42 0.540 0.130 439.263 467.824 -3.149 418.709 470.194 -5.792
0.42 0.540 0.140 439.203 467.843 -3.158 418.713 470.208 -5.793
0.42 0.540 0.150 439.131 467.866 -3.168 418.718 470.224 -5.794
0.42 0.540 0.160 439.047 467.893 -3.181 418.724 470.244 -5.796
0.42 0.540 0.170 438.950 467.925 -3.195 418.732 470.267 -5.797
0.42 0.540 0.180 438.841 467.961 -3.211 418.742 470.294 -5.799
0.42 0.540 0.190 438.718 468.002 -3.230 418.755 470.324 -5.800
0.42 0.540 0.200 438.583 468.048 -3.250 418.770 470.357 -5.802
0.42 0.540 0.210 438.435 468.100 -3.272 418.788 470.395 -5.804
0.42 0.540 0.220 438.275 468.157 -3.297 418.811 470.436 -5.806
0.42 0.540 0.230 438.103 468.220 -3.323 418.837 470.482 -5.807
0.42 0.540 0.240 437.921 468.288 -3.351 418.869 470.531 -5.809
0.42 0.540 0.250 437.729 468.362 -3.381 418.906 470.585 -5.810
0.42 0.540 0.260 437.529 468.441 -3.412 418.950 470.643 -5.811
0.42 0.540 0.270 437.322 468.526 -3.445 419.001 470.704 -5.811
0.42 0.540 0.280 437.110 468.617 -3.479 419.059 470.770 -5.811
0.42 0.540 0.290 436.893 468.713 -3.514 419.125 470.840 -5.811
0.42 0.540 0.300 436.674 468.815 -3.550 419.201 470.913 -5.810
0.42 0.540 0.310 436.453 468.922 -3.586 419.285 470.991 -5.808
0.42 0.540 0.320 436.233 469.033 -3.623 419.380 471.072 -5.805
0.42 0.540 0.330 436.015 469.150 -3.661 419.485 471.156 -5.802
0.42 0.540 0.340 435.800 469.272 -3.698 419.602 471.244 -5.797
0.42 0.540 0.350 435.590 469.398 -3.736 419.729 471.335 -5.792
0.42 0.540 0.360 435.386 469.529 -3.773 419.868 471.430 -5.785
0.42 0.540 0.370 435.190 469.663 -3.810 420.020 471.527 -5.777
0.42 0.540 0.380 435.002 469.802 -3.846 420.183 471.627 -5.769
0.42 0.540 0.390 434.823 469.944 -3.882 420.358 471.730 -5.759
0.42 0.540 0.400 434.655 470.090 -3.917 420.546 471.835 -5.747
0.42 0.540 0.410 434.499 470.239 -3.950 420.746 471.942 -5.735
0.42 0.540 0.420 434.354 470.391 -3.983 420.959 472.052 -5.721
0.42 0.540 0.430 434.222 470.546 -4.015 421.183 472.163 -5.707
0.42 0.540 0.440 434.103 470.703 -4.045 421.420 472.277 -5.691
0.42 0.540 0.450 433.998 470.863 -4.074 421.668 472.391 -5.673
0.42 0.540 0.460 433.907 471.025 -4.102 421.928 472.507 -5.655
0.42 0.540 0.470 433.830 471.188 -4.128 422.198 472.625 -5.635
0.42 0.550 0.000 439.871 468.220 -3.122 418.761 470.531 -5.821
0.42 0.550 0.010 439.871 468.220 -3.122 418.761 470.531 -5.821
0.42 0.550 0.020 439.871 468.220 -3.122 418.761 470.531 -5.821
0.42 0.550 0.030 439.870 468.220 -3.122 418.761 470.531 -5.821
0.42 0.550 0.040 439.869 468.220 -3.122 418.761 470.532 -5.822
